variable name,title,definition,permissible values,permissible value descriptions,preferred question text,query_engine,variable name_query_result,query_text_result,node_id_result,variable name_result,title_result,element type_result,definition_result,short description_result,datatype_result,input restriction_result,minimum value_result,maximum value_result,data element concept identifiers_result,data element concept names_result,permissible values_result,permissible value descriptions_result,permissible value concept identifiers_result,permissible value concept names_result,unit of measure_result,preferred question text_result,creation date_result,last change date_result,score_result
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,41de7f62-5e5f-4470-b699-6c5716c35a44,ProvideInformedConsentInd,Can provide informed consent indicator,Unique Data Element,Indicates whether the participant or his/her LAR can provide informed consent.,Indicates whether the participant or his/her LAR can provide informed consent.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,,10/26/2014,11/20/2014,0.39200518
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,85c49f79-eb9a-443c-8f28-7342342daccc,InformConsntTyp,Informed consent type,Common Data Element,Type of informed consent obtained.,Type of informed consent obtained.,Alphanumeric,Single Pre-Defined Value Selected,,,C0021430,Informed Consent,Waiver of consent|Written informed consent by the legal representative on behalf of the participant/subject who gave assent|Written informed consent by the legal representative on behalf of the participant/subject who was unable to give assent|Written informed consent by the participant/subject,Waiver of consent|Written informed consent by the legal representative on behalf of the participant/subject who gave assent|Written informed consent by the legal representative on behalf of the participant/subject who was unable to give assent|Written informed consent by the participant/subject,,,,Type of consent,4/1/2014,7/6/2023,0.38792226
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,1eed9f02-782c-46d0-8aad-e6b6f2d32888,ConsentContactSource,Consent contact person source,Unique Data Element,Person who was contacted about informed consent source,Person who was contacted about informed consent source,Alphanumeric,Single Pre-Defined Value Selected,,,,,LAR|Other|Subject,LAR|Other|Subject,,,,Consent contact person,,3/16/2015,0.35503703
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,d16e7367-d2e0-41e6-822c-f0362cf10076,InfConsntObtInd,Informed consent obtained indicator,Common Data Element,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Alphanumeric,Single Pre-Defined Value Selected,,,C0021430/C0514044,Informed Consent/Informed consent obtained,No|Unknown|Yes,No|Unknown|Yes,C1298908|C0439673|C1705108,no|Unknown|Yes (indicator),,Was informed consent obtained?,,7/13/2023,0.35053274
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,b4fac2c4-72fc-4f03-878c-6eb23a8e1d5d,ProtocolVersionInd,Version of the protocol currently approved by IRB indicator,Unique Data Element,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,Version 5 or earlier|Version 6 or later,Version 5 or earlier|Version 6 or later,,,,Which version of the protocol is currently approved by your IRB?,,1/29/2015,0.22329569
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,cfac0db6-a88a-49d2-bddf-74801008d1a7,AgreeClinicalInterviewInd,Agree clinical interview indicator,Unique Data Element,Indicator of whether the subject agreed to complete clinical interview,Indicator of whether the subject agreed to complete clinical interview,Alphanumeric,Single Pre-Defined Value Selected,,,,,N/A|No:|Yes,N/A|No:|Yes,,,,Agree to complete clinical interview?,6/1/2016,6/30/2016,0.14796607
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,2ae2881f-f750-4e41-ad28-1580b53208b7,MSMHPendingMedicalBoardInd,Military Status and Mental Health (MSMH)- Medical Board pending indicator,Unique Data Element,"Indicator that participant has a Medical Board pending, as part of the Military Status and Mental Health.","Indicator that participant has a Medical Board pending, as part of the Military Status and Mental Health.",Alphanumeric,Single Pre-Defined Value Selected,,,,,No|No response|Yes,No|No response|Yes,,,,Do you have a Medical Board pending?,8/30/2016,1/31/2019,0.14757538
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,eb8dd118-44da-464d-a406-41a11599bdcb,ProtocolDeviatnReportIRBInd,Protocol deviation report IRB,Unique Data Element,Indication if a protocol deviation was reported to the IRB.,Indication if a protocol deviation was reported to the IRB.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,IRB Notification?,,4/2/2015,0.12397895
Brdcntct,Board contact,Contact information for the human subjects review board.,{NULL},{NULL},,definition,Brdcntct,Contact information for the human subjects review board.,e790cdce-b340-4400-9e9a-fcb94b7ceeaf,ConsentEnrollWaiverTyp,Consent obtained in those patients enrolled by waiver type,Unique Data Element,Consent type records whether consent was obtained to continue participation in those patients enrolled by waiver,Consent type records whether consent was obtained to continue participation in those patients enrolled by waiver,Alphanumeric,Single Pre-Defined Value Selected,,,,,Family was told about the study and decided to withdraw|No family was available to get consent|Obtained consent from family to continue participation,Family was told about the study and decided to withdraw|No family was available to get consent|Obtained consent from family to continue participation,,,,,2/29/2016,4/4/2016,0.11613758
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,3c825a44-e37e-4608-87bc-18d961ac10ea,ProtocolVersionInd,Version of the protocol currently approved by IRB indicator,Unique Data Element,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,Version 5 or earlier|Version 6 or later,Version 5 or earlier|Version 6 or later,,,,Which version of the protocol is currently approved by your IRB?,,1/29/2015,0.51643205
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,ab5f9293-cc7e-4eb2-89fa-24a0c7e74086,PartInfdConsentTyp,Participant Informed Consent Type,Common Data Element,Participant Informed Consent Type,Participant Informed Consent Type,Alphanumeric,Single Pre-Defined Value Selected,,,,,Biomarker|Correlative|Donor|Medical Imaging|Other|PK|Quality of Life|Record Release|Screening|Standard of Care|Study Participation|Tissue Bank,Biomarker|Correlative|Donor|Medical Imaging|Other|PK|Quality of Life|Record Release|Screening|Standard of Care|Study Participation|Tissue Bank,,,,Participant Informed Consent Type,6/28/2019,7/23/2019,0.1482171
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,a9e0b623-572b-4620-a20e-0c810f3ed05d,InfConsntObtInd,Informed consent obtained indicator,Common Data Element,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Indicator of whether informed consent was obtained for the participant/subject to participate in the clinical research study,Alphanumeric,Single Pre-Defined Value Selected,,,C0021430/C0514044,Informed Consent/Informed consent obtained,No|Unknown|Yes,No|Unknown|Yes,C1298908|C0439673|C1705108,no|Unknown|Yes (indicator),,Was informed consent obtained?,,7/13/2023,0.1407223
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,67c656c2-e02f-419e-b7bc-573f10de5dd8,SpecmnAcssnNum,Specimen accession number,Common Data Element,Number with which the specimen taken for the tests being reported was accessioned to the record storage facility,Number with which the specimen taken for the tests being reported was accessioned to the record storage facility,Numeric Values,Free-Form Entry,,,C1510755|C2347026|C0370003,Accession Number (identifier)|Biospecimen|Specimen,,,,,,Accession Number,4/1/2014,7/11/2023,0.12626942
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,700f2396-091f-465c-8cc6-17409216b9b7,InformConsntTyp,Informed consent type,Common Data Element,Type of informed consent obtained.,Type of informed consent obtained.,Alphanumeric,Single Pre-Defined Value Selected,,,C0021430,Informed Consent,Waiver of consent|Written informed consent by the legal representative on behalf of the participant/subject who gave assent|Written informed consent by the legal representative on behalf of the participant/subject who was unable to give assent|Written informed consent by the participant/subject,Waiver of consent|Written informed consent by the legal representative on behalf of the participant/subject who gave assent|Written informed consent by the legal representative on behalf of the participant/subject who was unable to give assent|Written informed consent by the participant/subject,,,,Type of consent,4/1/2014,7/6/2023,0.11563441
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,15d8619a-ac09-4a8f-a94c-62b085379e1a,FormCompletionStatus,Form completion status,Unique Data Element,"Form completion status, as part of Athletic Identity Measurement Scale (AIMS)","Form completion status, as part of Athletic Identity Measurement Scale (AIMS)",Alphanumeric,Single Pre-Defined Value Selected,,,,,Complete|Errors Outstanding|In Process|No Data Collected|Not Started,Complete|Errors Outstanding|In Process|No Data Collected|Not Started,,,,Form Completion Status,7/16/2021,6/15/2023,0.09885229
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,308cdf50-b177-47d4-9896-c027def2b052,ProtocolDeviatnReportIRBInd,Protocol deviation report IRB,Unique Data Element,Indication if a protocol deviation was reported to the IRB.,Indication if a protocol deviation was reported to the IRB.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,IRB Notification?,,4/2/2015,0.08233008
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,1ddd1610-e160-40dc-9690-a3b6bdaf8a03,AssessmentCompletionStat,Assessment completion status,Common Data Element,"Status of completion of an assessment, such as a case report from (CRF), instrument, scale, computer assessment, etc.","Status of completion of an assessment, such as a case report from (CRF), instrument, scale, computer assessment, etc.",Alphanumeric,Single Pre-Defined Value Selected,,,,,Complete|Not complete|Partially complete,Complete|Not complete|Partially complete,,,,Completion status,2/26/2018,5/18/2020,0.0432403
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,1fddec54-0080-4af7-93d3-7f901a106b7d,ConsentOutcomeTyp,Consent outcome type,Unique Data Element,Outcome of informed consent attempt type,Outcome of informed consent attempt type,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Consent declined|Consent obtained|Consent withdrawn/revoked|Deceased, notification only|LAR unknown or unavailable|Notification about the study only|Other|Unable due to subject's altered mental status","Consent declined|Consent obtained|Consent withdrawn/revoked|Deceased, notification only|LAR unknown or unavailable|Notification about the study only|Other|Unable due to subject's altered mental status",,,,Consent outcome,,3/16/2015,0.035946902
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,title,Brdapprvlnmum,Board approval number,e33e7255-bd04-4557-912c-5420fbc9452b,ConsentEnrollWaiverTyp,Consent obtained in those patients enrolled by waiver type,Unique Data Element,Consent type records whether consent was obtained to continue participation in those patients enrolled by waiver,Consent type records whether consent was obtained to continue participation in those patients enrolled by waiver,Alphanumeric,Single Pre-Defined Value Selected,,,,,Family was told about the study and decided to withdraw|No family was available to get consent|Obtained consent from family to continue participation,Family was told about the study and decided to withdraw|No family was available to get consent|Obtained consent from family to continue participation,,,,,2/29/2016,4/4/2016,0.027842475
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,a468c4e4-b284-456f-b89e-a244d8aa5184,SubjectIDNum,Subject identifier number,Common Data Element,An identification number assigned to the participant/subject within a given protocol or a study.,An identification number assigned to the participant/subject within a given protocol or a study.,Alphanumeric,Free-Form Entry,,,C0681850/C0600091|C0030705/C2349022,Study Subject/Unique Identifier|Patients/Identifier,,,,,,Subject ID number:,,7/13/2023,0.49109483
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,eb8dd118-44da-464d-a406-41a11599bdcb,ProtocolDeviatnReportIRBInd,Protocol deviation report IRB,Unique Data Element,Indication if a protocol deviation was reported to the IRB.,Indication if a protocol deviation was reported to the IRB.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,IRB Notification?,,4/2/2015,0.433229
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,b4fac2c4-72fc-4f03-878c-6eb23a8e1d5d,ProtocolVersionInd,Version of the protocol currently approved by IRB indicator,Unique Data Element,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,Version 5 or earlier|Version 6 or later,Version 5 or earlier|Version 6 or later,,,,Which version of the protocol is currently approved by your IRB?,,1/29/2015,0.39793354
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,329f272a-9eaf-4d9b-a03a-2ef29c1c5341,InformConsntObtnDateTime,Informed consent obtained date and time,Common Data Element,"Date (and time, if applicable and known) on which the participant/subject (or the legal representative on behalf of the participant/subject) agrees to participate in a protocol, treatment, or other activity by signing an informed consent document.","Date (and time, if applicable and known) on which the participant/subject (or the legal representative on behalf of the participant/subject) agrees to participate in a protocol, treatment, or other activity by signing an informed consent document.",Date or Date & Time,Free-Form Entry,,,C2985782/C5206390|C0021430,Informed Consent Date/Informed Consent Time|Informed Consent,,,,,,Date and time of informed consent,,7/13/2023,0.38621208
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,6212bd2b-218e-45a3-bed2-2f4bef15046b,ProtocolDeviatnOccurInd,Protocol deviation occurrence indicator,Common Data Element,Indicator of whether any protocol deviations took place during the participant's/subject's involvement in the study.,Indicator of whether any protocol deviations took place during the participant's/subject's involvement in the study.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,"Were there any deviations from the protocol that occurred during the care of this participant/subject, after enrollment and before participant/subject exited the study?",4/1/2014,4/1/2014,0.3685851
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,bc2f7ea0-337b-4a7c-865f-d1e34f5e5eec,NoConsentOtherSpecify,No Consent Other Specify,Unique Data Element,Specify other reason consent was not obtained,Specify other reason consent was not obtained,Alphanumeric,Free-Form Entry,,,,,,,,,,,6/17/2014,6/17/2014,0.2989392
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,6813ce0c-87a9-42c3-a4f4-160957d609a6,NoConsentOtherReason,No Consent Other Reason,Unique Data Element,Other reason consent for outcomes not obtained.,Other reason consent for outcomes not obtained.,Numeric Values,Single Pre-Defined Value Selected,,,,,0|1|-4|-5|-6,No|Yes|Missing|N/A|Unknown,,,,,6/17/2014,6/17/2014,0.2571628
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,a8249f2d-f149-45ea-b85f-ce72d72696bf,NoConsentReasonOTH,No Consent Reason Other Text,Unique Data Element,Other Reason no consent was obtained,Other Reason no consent was obtained,Alphanumeric,Free-Form Entry,,,,,,,,,,,10/28/2019,12/13/2019,0.21638322
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,3eb2f9af-5843-4090-8875-2ac974ca94be,OptOutRegCheckedInd,Opt Out Registry checked indicator,Unique Data Element,Opt Out Registry checked when subject was enrolled indicator,Opt Out Registry checked when subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,"N/A, opt out registry is unavailable|N/A, patient identity is unknown|No|Yes","N/A, opt out registry is unavailable|N/A, patient identity is unknown|No|Yes",,,,"Did you check the ""opt out registry""?",,1/29/2015,0.18020892
Brdapprvlnmum,Board approval number,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,{NULL},{NULL},,definition,Brdapprvlnmum,Number assigned by the human subjects review board upon approval of the protocol. May be omitted if status is anything other than approved.,ad509d48-9f54-4d20-93d8-227e223b1e0f,ConsentRefusedReason,Consent Refused Reason,Unique Data Element,Indicate the reason why consent for outcomes was not obtained.  Select one.,Indicate the reason why consent for outcomes was not obtained.  Select one.,Numeric Values,Single Pre-Defined Value Selected,,,,,1|2|3|-4|4|-5,"Does not want child to be a research participant|Unwilling or unable to travel for outcome testing|Research process too burdensome|Missing|Other, specify|N/A",,,,,6/17/2014,6/17/2014,0.16684629
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,ec834454-9005-4e64-88ee-ac32a909e934,ParticipationStatusTyp,Participation status type,Unique Data Element,Participation status at follow-up,Participation status at follow-up,Alphanumeric,Single Pre-Defined Value Selected,,,,,Expired|Followed|Incarcerated|Lost|No Funding|Refused|Withdrew,Expired|Followed|Incarcerated|Lost|No Funding|Refused|Withdrew,,,,,9/22/2017,9/27/2017,0.05897666
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,214809eb-6fc3-48f9-a87a-2fe5751b3553,MemberSportTeamInd,Inclusion criteria member of sports team indicator,Unique Data Element,Whether member of a sports team or regularly competes during at least one season,Whether member of a sports team or regularly competes during at least one season,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Yes,No|Yes,,,,,5/12/2014,5/12/2014,0.036376573
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,e4a69728-61bf-4fe3-ae8b-460a9b935a52,SportsTeamCat,Sports team category ,Unique Data Element,The category of sports team the subject played on,The category of sports team the subject played on,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,Recreational League (no try-outs)|School Team|Travel/Select Team,Recreational League (no try-outs)|School Team|Travel/Select Team,,,,What type of team did your child play on in this sport?,,2/24/2016,0.026738998
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,76662911-5e5a-41a5-a574-db29dd611db0,SuperviseNum,Superviser Number,Unique Data Element,Superviser Number,Superviser Number,Alphanumeric,Single Pre-Defined Value Selected,,,,,100-999|10-99|N/A|None|Over 1000|Refuse to answer|Under 10|Unknown,100-999|10-99|N/A|None|Over 1000|Refuse to answer|Under 10|Unknown,,,,Superviser Number,3/2/2021,8/2/2021,0.018972503
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,890a6e19-788e-4691-b130-9b01dc939c19,SportTeamParticipationTyp,Sport team participation type,Unique Data Element,The sport or team that the athlete participates in,The sport or team that the athlete participates in,Alphanumeric,Multiple Pre-Defined Values Selected,,,,,"Baseball|Basketball|Beach Volleyball|Bowling|Boxing|Cheerleading|Climbing|Cross country|Cycling|Dance|Diving|Dodgeball|Equestrian|Fencing|Field Ball|Field event|Field hockey|Figure skating|Flag Football|Flickerball|Football|Functional Fitness/CrossFit|Goaltimate|Golf|Gymnastics|Ice hockey|In-line Hockey|Kickball|Lacrosse|Marathon|Martial Arts|Mountaineering|Orienteering|Other, specify|Paintball|Parachuting|Pass-N-Go|Rifle|Rodeo|Rowing|Rugby|Sailing|Sandhurst|Skateboarding|Skiing|Snowboarding|Soccer|Softball|Sprint Football|Squash|Strength team/Powerlifting|Submission Grappling|Swimming|Team Handball|Tennis|Track|Triathlon|Ultimate Frisbee|Unknown|Volleyball|Water polo|Wrestling","Baseball|Basketball|Beach Volleyball|Bowling|Boxing|Cheerleading|Climbing|Cross country|Cycling|Dance|Diving|Dodgeball|Equestrian|Fencing|Field Ball|Field event|Field hockey|Figure skating|Flag Football|Flickerball|Football|Functional Fitness/CrossFit|Goaltimate|Golf|Gymnastics|Ice hockey|In-line Hockey|Kickball|Lacrosse|Marathon|Martial Arts|Mountaineering|Orienteering|Other, specify|Paintball|Parachuting|Pass-N-Go|Rifle|Rodeo|Rowing|Rugby|Sailing|Sandhurst|Skateboarding|Skiing|Snowboarding|Soccer|Softball|Sprint Football|Squash|Strength team/Powerlifting|Submission Grappling|Swimming|Team Handball|Tennis|Track|Triathlon|Ultimate Frisbee|Unknown|Volleyball|Water polo|Wrestling",,,,Type of the sport or team that the athlete participates in,12/4/2015,4/21/2020,0.014887624
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,4ac14406-a188-4b22-9ef5-7323d7ac59d3,ProfessionalSportInd,Professional sport(s) participation indicator,Common Data Element,Indicator whether the participant played sports  professionally.,Indicator whether the participant played sports  professionally.,Alphanumeric,Single Pre-Defined Value Selected,,,,,No|Unknown|Yes,No|Unknown|Yes,,,,Did the subject participate in professional sports?  ,,2/8/2019,0.013496511
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,2e41b72d-c577-4d4a-a0da-7b8f5c8b7d11,SportPositionTyp,Sport position type,Unique Data Element,The type of position the subject played for a particular sport.,The type of position the subject played for a particular sport.,Alphanumeric,Free-Form Entry,,,,,,,,,,,,12/1/2020,0.013465913
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,209a4129-731a-4db9-b23e-aeeea4a503fb,MilInjSportClubTyp,Military injury sport club type,Unique Data Element,Indicates which club sport the military injury occurred during,Indicates which club sport the military injury occurred during,Alphanumeric,Single Pre-Defined Value Selected,,,,,Boxing|Crew|Cycling|Equestrian|Fencing|Hockey|Judo|Lacrosse|Marathon|Mountaineering|Orienteering|Paintball|Parachute|Pistol|Powerlifting|Rodeo|Rugby|Sailing|Ski-Alpine|Ski-Nordic|Softball|Team Handball|Triathlon|Ultimate Frisbee|Volleyball|Water Polo,Boxing|Crew|Cycling|Equestrian|Fencing|Hockey|Judo|Lacrosse|Marathon|Mountaineering|Orienteering|Paintball|Parachute|Pistol|Powerlifting|Rodeo|Rugby|Sailing|Ski-Alpine|Ski-Nordic|Softball|Team Handball|Triathlon|Ultimate Frisbee|Volleyball|Water Polo,,,,,5/16/2016,6/28/2016,0.008625144
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,e80dad06-9d2e-4540-81f3-471d6f44a83c,CollegeSportPositionPlayedType,College sport position played type,Unique Data Element,The type of position the subject played in college sports.,The type of position the subject played in college sports.,Alphanumeric,Free-Form Entry,,,,,,,,,,,5/18/2015,6/26/2015,0.008101594
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,title,Brdaffltn,Board affiliation,0b606ecc-e3f2-49e7-b2f8-64298e4a54b7,ProfessionalSportPrimaryPlayed,Primary professional sport played by the participant,Common Data Element,The primary sport the participant played in college.,The primary sport the participant played in college.,Alphanumeric,Single Pre-Defined Value Selected,,,,,"Baseball|Basketball|Bowling|Boxing|Cross Country / Track|Diving|Equestrian|Fencing|Field Event|Field Hockey|Figure skating|Football|Golf|Gymnastics|Ice Hockey|Ice Skating|Lacrosse|Other, specify|Rifle|Rowing|Skiing|Soccer|Softball|Swimming|Tennis|Volleyball|Water polo|Wrestling","Baseball|Basketball|Bowling|Boxing|Cross Country / Track|Diving|Equestrian|Fencing|Field Event|Field Hockey|Figure skating|Football|Golf|Gymnastics|Ice Hockey|Ice Skating|Lacrosse|Other, specify|Rifle|Rowing|Skiing|Soccer|Softball|Swimming|Tennis|Volleyball|Water polo|Wrestling",,,,What was the primary professional sport the subject played?  ,,2/8/2019,0.0067676352
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,329f272a-9eaf-4d9b-a03a-2ef29c1c5341,InformConsntObtnDateTime,Informed consent obtained date and time,Common Data Element,"Date (and time, if applicable and known) on which the participant/subject (or the legal representative on behalf of the participant/subject) agrees to participate in a protocol, treatment, or other activity by signing an informed consent document.","Date (and time, if applicable and known) on which the participant/subject (or the legal representative on behalf of the participant/subject) agrees to participate in a protocol, treatment, or other activity by signing an informed consent document.",Date or Date & Time,Free-Form Entry,,,C2985782/C5206390|C0021430,Informed Consent Date/Informed Consent Time|Informed Consent,,,,,,Date and time of informed consent,,7/13/2023,0.32729074
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,a468c4e4-b284-456f-b89e-a244d8aa5184,SubjectIDNum,Subject identifier number,Common Data Element,An identification number assigned to the participant/subject within a given protocol or a study.,An identification number assigned to the participant/subject within a given protocol or a study.,Alphanumeric,Free-Form Entry,,,C0681850/C0600091|C0030705/C2349022,Study Subject/Unique Identifier|Patients/Identifier,,,,,,Subject ID number:,,7/13/2023,0.27306202
Brdaffltn,Board affiliation,Official name of organizational affiliation of the approving human subjects review board.,{NULL},{NULL},,definition,Brdaffltn,Official name of organizational affiliation of the approving human subjects review board.,b4fac2c4-72fc-4f03-878c-6eb23a8e1d5d,ProtocolVersionInd,Version of the protocol currently approved by IRB indicator,Unique Data Element,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Version of the protocol currently approved by IRB when the subject was enrolled indicator,Alphanumeric,Single Pre-Defined Value Selected,,,,,Version 5 or earlier|Version 6 or later,Version 5 or earlier|Version 6 or later,,,,Which version of the protocol is currently approved by your IRB?,,1/29/2015,0.22678122
